segment_id,osm_id,osm_name,osm_type,start_lat,start_long,end_lat,end_long,x,y,distance_1,distance_2,distance_3,distance_4,distance_5,distance_6,distance_7,distance_8,distance_9,distance_10,order_list_of_workers,assigned_points
2774,180042571,,secondary,13.3060867322,101.339650876,13.3044196272,101.343938129,753463.807606,1472176.64189,17275.1260906,36093.9032218,16476.0909666,75575.7083216,29701.5129121,10446.5082227,44563.4302626,37985.8730735,57764.7255388,18116.3145482,6;3;1;10;5;2;8;7;9;4,6
2776,180042571,,secondary,13.3027510227,101.34822473,13.3011464108,101.352536664,754396.598969,1471816.2254,16929.4533358,36480.162587,17334.5310504,75796.8392809,30633.424561,10942.949211,45244.4108472,38940.0838464,58176.2960499,17120.8872956,6;1;10;3;5;2;8;7;9;4,6
2785,180042571,,secondary,13.2891171393,101.387329099,13.2877280399,101.391716771,758649.656321,1470347.61944,16229.958642,38632.899661,21414.0536168,77100.4111945,34819.6530305,13755.513793,48554.212854,43299.9174009,60340.7632901,12633.2032325,10;6;1;3;5;2;8;7;9;4,10
2787,180042571,,secondary,13.2865993627,101.396178952,13.2856995918,101.400698818,759611.656028,1470078.17299,16299.705844,39213.8917238,22361.6959941,77477.7937715,35737.9815924,14455.8508394,49351.4892154,44283.6441451,60905.717135,11634.5184547,10;6;1;3;5;2;8;7;9;4,10
2792,180042571,,secondary,13.2831079726,101.418944281,13.2822040691,101.423379635,762083.208152,1469715.60084,17038.7781321,40972.2105118,24820.2758251,78750.5031941,37918.3779778,16134.0000405,51542.3177161,46779.1692984,62608.7470031,9152.50560716,10;6;1;3;5;2;8;7;9;4,10
2798,180042577,,secondary,13.2899784841,101.26761688,13.2918976521,101.271792775,745672.584101,1470321.70724,17366.5308521,29744.7485504,8485.40497129,69939.8272608,26099.3693268,13927.4522091,36805.0217137,30411.3838375,51118.3142673,25410.2679888,3;6;1;10;5;2;8;7;9;4,3
2813,180042577,,secondary,13.2827598127,101.327629572,13.2836441222,101.332135748,752184.975105,1469582.80824,14754.3772467,33337.0171877,14921.9249371,72708.0410202,30648.2587882,12978.2486828,42300.3269411,36963.9250338,55033.8203523,18856.4058739,6;1;3;10;5;2;8;7;9;4,6
2814,180042577,,secondary,13.2836441222,101.332135748,13.2826045441,101.336622097,752672.519577,1469685.24203,14815.7330969,33753.2174151,15412.5325997,73065.336658,30901.8988956,12879.9337948,42787.4281896,37433.9114145,55456.0681232,18386.0402139,6;1;3;10;5;2;8;7;9;4,6
2815,180042577,,secondary,13.2826045441,101.336622097,13.2814005163,101.341046288,753159.909014,1469574.7455,14680.7079826,34022.5528951,15896.2383864,73248.5177146,31315.7369974,13012.7358485,43189.2600392,37931.4848136,55733.067863,17888.3525101,6;1;3;10;5;2;8;7;9;4,6
2824,180042577,,secondary,13.2631024167,101.370741695,13.2607490626,101.374671792,756878.979057,1467451.29695,12954.1312618,35443.9188223,19682.1905882,73725.5437487,35435.4379978,15781.8557232,45881.0022388,41925.9242863,57126.8028866,14018.3999356,1;10;6;3;5;2;8;7;9;4,1
2829,180042577,,secondary,13.2602050297,101.392309162,13.2579098569,101.396263903,759220.188586,1467152.9373,13451.7478966,37154.3624805,22040.5861715,74951.4947323,37339.3222677,16881.9341301,48005.007483,44284.0980861,58776.307256,11676.0274064,10;1;6;3;2;5;8;7;9;4,10
2831,180042577,,secondary,13.2552768424,101.400006505,13.2513811486,101.402305422,760059.920729,1466615.51543,13345.754745,37544.9296597,22929.9992673,75074.5553527,38322.1706142,17724.0709217,48644.132634,45202.9811386,59121.6446363,10854.1834587,10;1;6;3;2;5;8;7;9;4,10
2832,180042577,,secondary,13.2513811486,101.402305422,13.2473177588,101.404306555,760313.305178,1466186.75187,13097.8928378,37521.8629812,23232.5001102,74911.1624819,38798.046239,18220.487464,48763.000927,45528.7775905,59070.9754331,10635.2961923,10;1;6;3;2;5;8;7;9;4,10
2835,180042577,,secondary,13.2392767954,101.407667844,13.2373612398,101.411625194,760907.590237,1464852.68319,12307.8984498,37325.2084543,24024.0846456,74293.1385227,40140.426637,19680.1062262,48975.6002207,46372.0875832,58780.4534344,10270.6841027,10;1;6;3;2;5;8;7;9;4,10
2837,180042577,,secondary,13.2339241689,101.414614108,13.2324970448,101.418866556,761666.445109,1464267.53433,12318.8091619,37690.4037505,24879.1196678,74363.2437579,41094.2662822,20542.1859873,49565.6915368,47237.8289156,59076.8743516,9697.69233436,10;1;6;3;2;5;8;7;9;4,10
2851,180042577,,secondary,13.1971910065,101.461438917,13.1931641601,101.46347162,766783.490206,1460251.39033,14168.6794039,40635.025316,30823.9984589,75106.0110998,47578.2121805,26587.2056092,53811.5726585,53177.3765433,61396.3754452,8112.78158635,10;1;6;3;2;5;8;7;9;4,10
2858,180042577,,secondary,13.1744840557,101.469184537,13.1731393526,101.472405808,767648.190537,1457746.43005,14271.2159622,40640.8204196,32445.7255785,74076.2955764,49921.9300429,29166.4390156,54361.344605,54724.8621149,61034.5509995,10038.1025579,10;1;6;3;2;5;7;8;9;4,10
2866,180045127,,trunk,13.3753546,101.2763693,13.3709389269,101.27539395,746534.653927,1479778.73485,25877.2994024,38304.981144,14105.9485856,78719.5889858,19473.0954142,6419.40688152,42896.98365,31433.6425267,59143.852979,27396.5591174,6;3;5;1;10;8;2;7;9;4,6
2879,180045127,,trunk,13.3175240589,101.268077502,13.3132682688,101.26652958,745694.728247,1473370.54456,20113.6445889,32313.1124886,9426.68392885,72630.652714,23598.1610476,11329.0835664,38404.9022602,30166.9937745,53494.7668143,25934.9844758,3;6;1;5;10;8;2;7;9;4,3
2883,180045127,,trunk,13.3004466238,101.262043346,13.2961882915,101.260503889,745057.943552,1471474.68616,18673.0254643,30367.5100317,8130.15614382,70657.8953864,24796.9181292,13252.5820685,36854.9429286,29663.2755498,51615.1362816,26181.8815047,3;6;1;5;10;8;2;7;9;4,3
2884,180045127,,trunk,13.2961882915,101.260503889,13.2918969912,101.259071612,744895.367825,1471001.91643,18331.9482728,29881.4158127,7849.30081175,70164.4011727,25109.7598813,13737.6893988,36472.0038441,29553.6585411,51145.4498895,26270.5620304,3;6;1;5;10;8;2;7;9;4,3
2885,180045127,,trunk,13.2918969912,101.259071612,13.2876276718,101.257572445,744744.435265,1470525.60568,17989.4464563,29399.1263337,7601.81615231,69673.3994543,25437.6110586,14220.6134137,36100.2017973,29464.1349154,50680.9785387,26356.4312672,3;6;1;5;10;2;8;7;9;4,3
2891,180045127,,trunk,13.2663086315,101.249952753,13.2620298505,101.248472783,743781.608874,1467684.91188,16156.4595374,26500.6257966,6673.12007612,66717.6116531,27472.7284273,17151.8100478,33895.1099203,29042.2237395,47884.8033377,27117.8210261,3;1;6;2;10;5;8;7;9;4,3
2901,180600305,ถนนสุขุมวิท,trunk,12.7024225,101.0102288,12.7006049112,101.006014946,718289.477403,1405070.40253,61110.9900952,42091.1727943,66823.9429378,7751.68798821,88279.8460875,84633.1835001,47512.2346433,69476.6173005,26847.336979,81443.6494629,4;9;2;7;1;3;8;10;6;5,4
2902,180600305,ถนนสุขุมวิท,trunk,12.7006049112,101.006014946,12.6987957047,101.001797332,717833.276226,1404865.76551,61542.4504329,42404.9841106,67150.7985127,7484.78830477,88552.1604756,85004.6468808,47672.7608841,69664.6425763,26955.7111939,81894.8259857,4;9;2;7;1;3;8;10;6;5,4
2914,180600305,ถนนสุขุมวิท,trunk,12.6752654111,100.958421207,12.6716778863,100.9556228,712684.272748,1402022.80197,66899.5561798,46675.116802,71480.420536,7220.76395909,92280.5005529,89762.4419203,50330.9759796,72526.7173121,29292.459572,87421.2662986,4;9;2;7;1;3;8;10;6;5,4
2918,180600305,ถนนสุขุมวิท,trunk,12.6664512497,100.943952662,12.6661189791,100.939363498,711119.700558,1401035.84072,68640.9663144,48154.6351868,72954.039655,8164.26654258,93577.3630663,91343.9602174,51368.1867296,73590.4891289,30317.1980618,89200.8693918,4;9;2;7;1;3;8;10;6;5,4
2924,180600305,ถนนสุขุมวิท,trunk,12.6680149978,100.916730988,12.6691737361,100.912282608,708161.055857,1401186.99725,70397.5574705,49180.1362217,73927.0934716,8746.26698246,94124.2656345,92583.1747869,51442.8805349,73677.2467153,30458.3836282,91100.3213389,4;9;2;7;1;8;3;10;6;5,4
2934,180600305,ถนนสุขุมวิท,trunk,12.6967293328,100.890993565,12.7011814056,100.890203734,705341.959017,1404343.52174,69936.8799162,47656.0128162,72237.392732,8000.04219712,91838.4788185,91240.4431497,48700.3737375,70888.0539014,27939.9375542,90850.7856897,4;9;2;7;1;8;3;10;6;5,4
2935,180600305,ถนนสุขุมวิท,trunk,12.7011814056,100.890203734,12.7056343337,100.889419288,705252.589792,1404835.46973,69644.1605093,47272.8158169,71836.2195121,7786.71827267,91393.026501,90865.3291435,48230.8495222,70414.2796837,27489.1989742,90575.6263894,4;9;2;7;1;8;3;10;6;5,4
2936,180600305,ถนนสุขุมวิท,trunk,12.7056343337,100.889419288,12.7100840503,100.888616184,705163.806664,1405327.51658,69353.3298345,46891.4380698,71435.9412693,7599.79244133,90947.8759667,90491.0330658,47761.7436201,69940.6857989,27039.9355422,90301.9027273,4;9;2;7;1;8;3;10;6;5,4
2938,180600305,ถนนสุขุมวิท,trunk,12.7145385652,100.887841218,12.7189987162,100.887112403,704985.250121,1406311.42332,68779.7166784,46136.152297,70639.8162418,7315.66327638,90059.7733419,89746.7956685,46825.8146011,68994.9519568,26147.4028232,89761.1608533,4;9;2;7;1;8;3;6;10;5,4
2939,180600305,ถนนสุขุมวิท,trunk,12.7189987162,100.887112403,12.7234580757,100.887602879,704902.508892,1406804.31314,68491.2716923,45757.817005,70239.8647911,7215.010075,89613.7608713,89372.2863305,46356.7124247,68520.7216001,25701.2430427,89488.3014686,4;9;2;7;1;8;3;6;10;5,4
2940,180600305,ถนนสุขุมวิท,trunk,12.7234580757,100.887602879,12.7276364069,100.889339291,704952.201669,1407298.07634,68109.8823187,45311.267444,69778.9921482,7020.05049464,89127.7276427,88927.6566726,45862.3724208,68025.2393468,25215.6031677,89118.7811709,4;9;2;7;8;1;3;6;10;5,4
2941,180600305,ถนนสุขุมวิท,trunk,12.7276364069,100.889339291,12.7317583848,100.891225755,705137.440829,1407761.73065,67653.638864,44819.6016268,69282.2889384,6729.12168858,88629.8843233,88436.6285679,45372.2991058,67538.4805957,24717.5817143,88670.1008119,4;9;2;7;8;1;3;6;5;10,4
2944,180600305,ถนนสุขุมวิท,trunk,12.7400557905,100.894854064,12.7441683258,100.896762109,705726.392277,1409140.15808,66273.2408693,43338.5590549,67788.0292817,5989.49481527,87138.5275967,86956.8781709,43909.72007,66086.7738772,23225.9015589,87310.886507,4;9;2;7;8;1;3;6;5;10,4
2948,180600305,ถนนสุขุมวิท,trunk,12.7565605145,100.902361867,12.7607032326,100.904200801,706528.410279,1410972.19378,64432.6983544,41361.7701765,65793.3761408,5488.77406097,85151.1313811,84980.8415246,41966.586856,64157.9988584,21239.3905792,85497.1187753,4;9;2;7;8;1;3;6;5;10,4
2953,180600305,ถนนสุขุมวิท,trunk,12.7772296614,100.91166085,12.781373742,100.913496787,707521.419202,1413266.45716,62150.1061351,38895.7764597,63301.271192,5857.08234559,82666.47501,82514.0341928,39542.9114294,61750.446201,18758.7829799,83246.4081241,4;9;2;7;8;1;3;6;5;10,4
2961,180600305,ถนนสุขุมวิท,trunk,12.8121431392,100.916737731,12.8166557813,100.91649962,708044.100517,1417133.38419,59225.1532657,35412.2917754,59657.7302638,8761.51721968,78817.8730524,79000.3317191,35641.5885443,57848.3875538,14905.9625073,80383.3443962,4;9;2;7;8;1;3;5;6;10,4
2963,180600305,ถนนสุขุมวิท,trunk,12.8211703182,100.91629811,12.8255877573,100.915393014,707988.954528,1418131.80473,58636.4291908,34641.2564153,58816.7888217,9698.14541609,77882.5893886,78206.7025525,34664.3353487,56865.8562569,13977.6578151,79808.2060465,4;9;2;7;8;1;3;5;6;10,4
2966,180600305,ถนนสุขุมวิท,trunk,12.8343271214,100.913048278,12.8386864194,100.911836615,707625.313833,1419584.86562,58024.4074399,33717.9101221,57746.9572145,11181.5922309,76612.7257296,77223.9338063,33293.799532,55476.7962673,12754.7592792,79212.4768159,4;9;7;2;8;3;1;5;6;10,4
2969,180600305,ถนนสุขุมวิท,trunk,12.8474277515,100.909507652,12.8518493708,100.908675456,707230.176505,1421031.47818,57474.1758407,32862.4810533,56718.660439,12673.51128,75367.5377948,76281.7387548,31947.246524,54104.7495927,11616.8869298,78670.04466,9;4;7;2;8;3;1;5;6;10,9
2972,180800077,ชัยพรวิถี 25,tertiary,12.9470537647,100.948095726,12.9507282,100.9508506,711335.7278,1432085.80186,48085.5719574,22218.8810706,45229.8632291,22910.6349447,63580.0381924,65018.4519904,20381.6952005,42615.8825186,1509.37702801,69163.2374676,9;7;2;4;8;3;1;5;6;10,9
2979,180800705,,secondary,12.9434280466,100.973404718,12.9447208203,100.977342581,714085.402979,1431705.70092,45874.822863,20391.7744503,44034.0420091,22651.669077,63120.6493408,63624.5842273,20647.3268316,42812.2463448,1503.41896765,67010.7783713,9;2;7;4;8;3;1;5;6;10,9
2981,180800705,,secondary,12.9485363828,100.979808835,12.9522789701,100.982275396,714776.028435,1432276.28843,44990.7020714,19498.5400954,43186.2785157,23299.8153417,62382.4658749,62753.8403824,20107.0082969,42223.7157951,2348.13637998,66122.7744528,9;2;7;4;8;3;1;5;6;10,9
2984,180804768,,secondary,12.9661217068,100.91488169,12.9642566198,100.918973341,707715.520873,1434168.27931,50409.3431505,24089.0279872,45788.8254935,25308.1027948,62896.8383213,65813.0784295,19093.0905089,41078.404894,5685.70675808,71314.8020284,9;7;2;4;8;3;1;5;6;10,9
2986,180804768,,secondary,12.9613537285,100.922464194,12.9579553088,100.925460063,708542.279386,1433646.92367,49876.8680478,23633.5152242,45663.677994,24673.5409359,63071.7253269,65643.1349416,19359.7238859,41442.5566125,4709.09645763,70829.2007198,9;7;2;4;8;3;1;5;6;10,9
2990,180858947,,secondary,13.4912668,101.275674,13.4872762837,101.277838359,746340.890198,1492605.8547,38407.6333055,49959.0169235,25156.1508291,90327.4761599,14694.2871639,11690.2968686,51920.1646722,35724.5246267,69948.0162806,35300.6666086,6;5;3;10;8;1;2;7;9;4,6
2992,180858947,,secondary,13.483284968,101.28000113,13.4792943689,101.282165233,746817.724895,1491726.86176,37455.0608483,49309.2883088,24520.0777787,89701.7805983,15180.7243792,10691.1646943,51547.9762118,35703.8520004,69412.6972416,34338.536712,6;5;3;10;8;1;2;7;9;4,6
2993,180858947,,secondary,13.4792943689,101.282165233,13.4752698259,101.284253583,747056.210555,1491287.40241,36979.7380272,48988.9074523,24211.3266854,89391.5466463,15442.5573862,10191.6589357,51368.2440304,35704.0935012,69148.9730293,33858.27301,6;5;3;10;8;1;2;7;9;4,6
2997,180858948,,secondary,13.4785639084,101.281883617,13.4825558757,101.279722154,747026.460564,1491206.27966,36905.2617591,48902.5419471,24125.1019014,89305.2713639,15418.594314,10137.7835246,51287.3537424,35639.72827,69063.8079928,33821.7052704,6;5;3;10;8;1;2;7;9;4,6
3001,181064045,,secondary,13.1123598,100.9865208,13.1079220434,100.987388879,715362.669617,1450408.44945,38563.2833916,14190.0383163,28824.7343608,41391.1047889,44977.3265788,48985.6771842,2649.53094389,24085.2037219,19287.286813,58029.2374637,7;2;9;8;3;1;4;5;6;10,7
3008,181064045,,secondary,13.081358867,100.992924446,13.0769230648,100.993802904,716084.201139,1446983.74672,38404.2795715,12761.7963202,30656.4280408,38056.9781404,47946.5170594,50781.2494033,5928.6924567,27514.4017475,16043.9892898,58436.4755022,7;2;9;8;3;4;1;5;6;10,7
3010,181064045,,secondary,13.0724880937,100.994683359,13.068053719,100.995569728,716282.716676,1446003.72128,38425.1221478,12512.2107682,31238.3882628,37107.5098338,48811.6425984,51333.03353,6903.90306577,28498.6703771,15135.0038087,58598.3958654,7;2;9;8;3;4;1;5;6;10,7
3019,181064045,,secondary,13.0319677489,100.996584772,13.027449291,100.996626918,716524.260216,1441521.87573,39475.8745511,13003.7586967,34543.4500114,32699.0408843,53014.9449757,54456.3933656,11224.0297559,32985.4913895,10923.0611635,60149.243538,9;7;2;4;8;3;1;5;6;10,9
3021,181064045,,secondary,13.0229307205,100.996665173,13.0184120994,100.996681271,716540.840757,1440522.02218,39810.4351753,13353.1053496,35338.2873664,31712.9164843,53969.3543951,55203.0494353,12195.1961538,33985.4003862,10001.5968635,60568.6921827,9;7;2;4;8;3;1;5;6;10,9
3026,181064045,,secondary,13.0008766103,100.993053018,12.9966104538,100.991535042,716168.074594,1438078.72764,41096.5642319,14815.0554112,37552.79218,29241.3520183,56420.2539282,57320.0135638,14504.6895403,36419.4761674,7631.36440137,62014.3615269,9;7;2;4;8;3;1;5;6;10,9
3030,181064045,,secondary,12.9838055878,100.986998257,12.9795378991,100.985483699,715525.864674,1436184.74567,42483.1156893,16403.135187,39483.9498758,27273.8689968,58417.8398014,59198.9250635,16281.1263509,38308.1964205,5663.71048734,63486.6406807,9;7;2;4;8;3;1;5;6;10,9
3031,181064045,,secondary,12.9795378991,100.985483699,12.9755318,100.9840618,715365.201374,1435711.26159,42837.4243647,16813.9736232,39967.8469449,26782.744775,58917.2804683,59669.9415031,16733.0939778,38782.1074864,5175.61206252,63859.2838656,9;7;2;4;8;3;1;5;6;10,9
3036,181421917,,tertiary,13.3414809428,101.067146514,13.3447515929,101.064852912,723897.440366,1475831.61339,36387.0840429,30398.7316751,14951.9786493,67757.3231247,18231.8797216,29208.278034,25661.5266933,8455.46187225,45919.3210858,47776.4272565,8;3;5;7;6;2;1;9;10;4,8
3042,181421917,,tertiary,13.3663146958,101.058524596,13.370285421,101.056472522,722940.405329,1478571.79021,38782.9357718,33261.0852056,17153.4730674,70295.4220953,16285.7892598,29649.2002776,27854.1178504,8442.48336595,48367.4922543,49275.0377545,8;5;3;7;6;2;1;9;10;4,8
3049,181421917,,tertiary,13.3966230008,101.050196676,13.4008888823,101.0486941,722010.35062,1481918.01877,41614.0681476,36720.2160302,19901.3759647,73464.5655156,14191.1449115,30316.554587,30756.6421218,9843.05884277,51464.2333658,51040.1839872,8;5;3;6;7;2;1;10;9;4,8
3051,181421917,,tertiary,13.4052912963,101.047931746,13.4075906,101.047879,721757.044152,1482875.15949,42431.8473448,37707.7460753,20717.9164204,74377.7625048,13686.2636277,30564.6767712,31611.3400629,10431.0207401,52360.9129731,51564.868385,8;5;3;6;7;2;1;10;9;4,8
3052,181423683,,tertiary,13.3750251,101.0428846,13.3707233967,101.041472277,721237.978615,1479521.59311,40712.2220952,34528.6364706,19098.2505374,70984.8486434,16508.7062014,31230.3108296,28240.3445504,7593.16689675,48968.2582643,51152.9873041,8;5;3;7;6;2;1;9;10;4,8
3053,181423683,,tertiary,13.3707233967,101.041472277,13.366404612,101.040115847,721088.89457,1479044.33643,40545.0871539,34096.4857609,18970.1347995,70491.956427,16974.1216124,31428.498987,27740.5338051,7170.06817702,48472.2717646,51185.6034216,8;5;3;7;6;2;1;9;10;4,8
3062,181733919,,secondary,12.7285853,100.8913316,12.7287088,100.8909245,705353.065884,1407868.28845,67424.7692057,44615.4666989,69088.0256917,6496.16248802,88463.8768614,88231.5524107,45227.9927833,67400.2442594,24551.2600153,88438.7333973,4;9;2;7;8;1;3;6;10;5,4
3080,181737961,ถนนสุขุมวิท,trunk,12.8817866521,100.898469973,12.8776288727,100.900272804,706003.85324,1424824.09523,56357.1783073,30993.825387,54236.8795662,16655.8173528,72216.3552803,74018.0396942,28539.4286761,50577.6262603,9278.35873337,77527.2560024,9;4;7;2;8;3;1;5;6;10,9
3082,181737961,ถนนสุขุมวิท,trunk,12.8734767266,100.902090745,12.8693142846,100.90388359,706403.680691,1423907.58826,56516.8543209,31335.2320062,54761.9657567,15657.8930352,72934.4922375,74488.0151442,29324.194759,51405.3234685,9679.08118854,77700.3315945,9;4;7;2;8;3;1;5;6;10,9
